x,y,Gauss_Curvature,OSI,TAWSS [pa],WSS [pa]
20,58,0.0245205,0.00128099,1.41385,3.36906
5,64,0.185014,0.000355196,1.57284,3.36894
5,63,-0.0155231,0.000383005,1.5571,3.36772
0,63,-0.0168913,0.000156572,1.64907,3.36553
3,74,-0.144937,0.000307096,1.65886,3.36133
0,72,-0.396918,0.00032431,1.58557,3.36046
7,1,-0.000963479,1.08E-06,1.80629,3.3588
8,45,0.535878,0.00831847,1.61216,3.35811
0,73,-0.630834,0.000403873,1.66564,3.35683
7,15,-0.00196759,3.88E-05,1.8275,3.35411
5,47,0.682509,0.000999962,1.59855,3.35365
16,44,0.812658,0.000473513,1.72059,3.34691
11,17,-0.230721,6.72E-05,1.80927,3.34303
14,37,-0.53931,4.87E-05,1.70944,3.34286
16,36,0.178752,0.000228218,1.62539,3.3427
0,48,-0.450693,0.00100536,1.50833,3.34001
21,50,0.0138816,0.000530374,1.56428,3.3397
2,1,0.00289365,1.29E-06,1.79964,3.33652
0,1,-0.000828706,1.93E-06,1.81898,3.33247
5,3,-0.00387501,6.09E-07,1.80543,3.32855
18,48,-0.462706,0.00165047,1.43883,3.32419
14,16,-0.110423,1.14E-05,1.89081,3.32173
20,75,-0.0452958,0.0026483,1.68044,3.31785
6,74,0.412889,0.00171782,1.55708,3.31543
9,17,-0.549735,0.000149241,1.8044,3.31395
9,39,0.538631,0.00383641,1.66633,3.31368
17,94,0.248057,0.00573685,1.5684,3.31354
20,79,-0.737706,0.00123263,1.72866,3.31227
12,41,-0.544226,0.00228808,1.93403,3.31083
6,3,-0.000525119,1.35E-06,1.79933,3.31025
13,105,-0.00435217,0.00028771,1.56971,3.30782
5,59,-0.0519915,0.00111775,1.52573,3.30637
5,46,0.473973,0.00190025,1.57716,3.30562
10,79,-0.271151,0.000522618,1.7441,3.30473
18,51,0.168332,0.000746256,1.31893,3.30378
6,61,0.000372392,0.00117257,1.51053,3.30005
0,71,-0.345395,0.000146015,1.5568,3.29969
1,1,-0.00677118,2.27E-06,1.78752,3.29779
18,64,0.409162,0.000281387,1.45781,3.29287
8,1,-0.00111102,1.64E-06,1.78957,3.29197
10,100,0.0975033,0.000598922,1.46956,3.2891
13,40,-0.285462,0.00137176,1.81135,3.28909
6,90,0.306621,0.000535317,1.57815,3.28796
6,40,-0.121767,0.0232313,1.3842,3.28248
4,3,0.000974139,1.34E-06,1.77485,3.27778
9,42,-0.0611573,0.00216697,1.6494,3.27761
12,105,-0.00855035,9.36E-05,1.49358,3.27753
13,80,-0.118799,0.00265953,1.85645,3.27686
21,98,-0.49155,0.0032573,1.55223,3.2766
9,94,0.202614,0.00174745,1.40128,3.27469
4,61,0.584294,0.000357081,1.47188,3.27461
13,16,-0.156,8.63E-06,1.84308,3.27336
5,14,-0.0273177,2.96E-06,1.76281,3.27296
13,94,-0.200799,0.000374053,1.65618,3.26214
8,16,-0.0076553,0.000169639,1.78356,3.25726
0,15,-0.0683921,1.27E-05,1.7965,3.25223
1,16,0.0730568,2.37E-05,1.77475,3.25203
21,57,-0.472343,0.000933007,1.40522,3.25126
1,18,0.507029,0.000219042,1.79377,3.24802
7,95,-0.519439,0.000530455,1.55283,3.24651
0,99,-0.133976,0.00457353,1.55684,3.24476
7,2,-0.000198632,1.85E-06,1.75913,3.24123
8,15,-0.0059413,8.17E-05,1.77772,3.2378
9,75,0.00433892,0.00109746,1.55226,3.23698
12,96,0.168189,0.00390143,1.6027,3.23372
3,2,0.00197889,1.81E-06,1.74918,3.23141
14,104,0.00454652,0.00059922,1.56697,3.22933
8,82,-0.133091,0.000746979,1.57353,3.22932
21,75,0.0667888,0.00159544,1.6547,3.22629
22,1,-0.00446475,1.68E-06,1.77246,3.22539
11,82,0.0336076,0.00192866,1.67705,3.22147
13,98,-0.512968,0.00208888,1.60971,3.21212
17,82,-0.123244,0.00191049,1.49947,3.2119
7,17,-0.0439562,0.000151945,1.77933,3.21109
7,14,-0.0105524,2.34E-05,1.7521,3.21061
6,15,0.0348882,1.51E-05,1.74112,3.21016
19,67,-0.31177,0.000489602,1.59242,3.205
22,98,-0.148751,0.00505095,1.5352,3.20315
15,97,-0.105325,0.000899296,1.5959,3.20125
14,78,0.00939707,0.00459638,1.80256,3.19935
2,59,0.0816051,0.000819349,1.52757,3.19862
9,49,-0.0529028,0.0023692,1.75348,3.19747
5,65,-0.621195,0.000136247,1.49899,3.19446
3,59,0.187899,0.000748257,1.49133,3.19176
12,80,-0.434948,0.00274936,1.7965,3.19099
1,74,-0.879711,0.000270203,1.60336,3.18822
1,97,-0.335862,0.00575549,1.49587,3.188
22,100,-0.0318728,0.00331732,1.50175,3.18716
11,72,-0.29665,0.00641079,1.67895,3.18529
20,60,0.966526,0.00140023,1.24129,3.18232
2,2,-0.00127382,1.89E-06,1.72704,3.18089
4,74,-0.0706718,0.000425446,1.55449,3.17957
18,55,-0.237988,0.000618469,1.27439,3.17841
8,2,-0.00145872,2.67E-06,1.7294,3.17713
6,87,-0.391015,0.000945409,1.49778,3.17685
9,71,-0.299515,0.00274222,1.6889,3.1762
18,67,0.405853,0.000906966,1.59411,3.1755
5,4,0.0122163,8.39E-07,1.71608,3.17454
4,75,-0.259863,0.000349178,1.5467,3.1693
10,97,-0.142261,0.00166242,1.36469,3.16807
18,103,-0.0234244,0.000175588,1.57867,3.16788
7,3,0.00038311,8.24E-07,1.73039,3.16722
13,106,0.00278836,0.000191603,1.50865,3.16559
15,82,-0.241258,0.00190395,1.70354,3.15784
20,33,-0.334673,0.00175441,1.56552,3.15759
21,1,-0.00244235,1.04E-06,1.74582,3.15746
6,5,0.0033922,1.89E-06,1.71461,3.15697
1,2,7.59E-05,1.81E-06,1.72316,3.15397
21,64,0.0259735,0.000439762,1.45663,3.15372
16,82,0.393601,0.00238448,1.59205,3.15168
0,2,-0.0127678,1.89E-06,1.73442,3.15068
19,57,-0.14454,0.00168637,1.4282,3.14673
5,5,-0.00568418,1.51E-06,1.70129,3.14452
4,4,-0.00644887,1.45E-06,1.6999,3.14245
20,57,-0.0399314,0.00128904,1.34701,3.1416
8,14,-0.0113426,3.52E-05,1.72782,3.14074
12,84,0.0443394,0.00172241,1.74487,3.13989
7,22,-0.557861,4.65E-05,1.78641,3.13963
6,8,-0.00431512,1.30E-05,1.71392,3.13828
3,73,0.117011,0.000345962,1.53813,3.13762
3,55,-0.339179,0.000577216,1.47688,3.13514
13,79,-0.16218,0.00256589,1.73544,3.13005
7,5,-0.00028359,9.42E-07,1.70678,3.12777
0,3,0.00819623,1.09E-06,1.72885,3.12346
15,42,-1.34046,0.000501418,1.78725,3.12264
17,80,-0.431055,0.00164289,1.49978,3.12241
7,7,-0.00305034,6.40E-06,1.70114,3.11917
3,3,-0.00887656,1.23E-06,1.69518,3.11856
8,23,0.642939,0.000148956,1.84512,3.11596
18,37,0.00136674,0.00151245,1.59499,3.11578
18,40,-0.218845,0.00290137,1.44519,3.11504
11,103,-0.00226271,0.000202424,1.38813,3.11422
2,77,-0.228062,0.000267463,1.60832,3.11041
15,104,0.0058051,0.000507548,1.54335,3.10965
2,69,-0.0233252,0.000332924,1.51039,3.10886
15,41,-0.920511,0.000411142,1.72867,3.1084
10,77,-0.0756794,0.000805934,1.62003,3.10831
9,1,0.00311053,1.71E-06,1.70656,3.10401
18,79,-0.803297,0.00190407,1.43356,3.10366
9,97,-0.0138031,0.000919114,1.45445,3.10223
21,2,-0.00918789,1.84E-06,1.71883,3.10161
11,102,0.0178734,0.00028551,1.36574,3.09798
7,8,-0.00154021,3.30E-06,1.69129,3.09769
0,4,0.00600731,1.07E-06,1.70291,3.09595
7,6,0.00436816,4.85E-06,1.68423,3.09513
1,67,0.0518944,0.000257534,1.50324,3.09298
20,48,0.0917535,0.0024724,1.41836,3.09047
19,62,0.0707778,0.000206221,1.36866,3.08959
5,71,0.218478,0.00128268,1.38758,3.08422
8,3,-0.00126975,1.25E-06,1.69585,3.08414
2,18,-0.0334117,8.70E-05,1.734,3.0838
13,107,0.000921885,0.000153119,1.47514,3.081
6,7,-0.00569213,7.74E-06,1.68713,3.0802
10,22,0.336384,5.75E-05,1.64667,3.07782
16,83,-0.32925,0.00170736,1.5811,3.07689
18,52,-0.178277,0.000896351,1.23342,3.07572
2,60,-0.48678,0.000514078,1.45337,3.07248
9,74,-0.0204946,0.000959918,1.44057,3.07144
11,77,0.199985,0.0027417,1.56976,3.06986
22,2,-0.00460166,8.53E-07,1.69756,3.06943
2,3,0.0093672,1.74E-06,1.67196,3.06943
19,75,0.0710136,0.00357439,1.48362,3.06729
8,83,-0.00874466,0.000696073,1.475,3.06558
1,3,-0.000665247,1.09E-06,1.68051,3.06548
9,18,0.173769,0.000189728,1.67958,3.06394
8,17,-0.00726215,0.00024115,1.69058,3.06224
16,104,0.00758928,0.000353056,1.54408,3.06212
19,38,0.168046,0.00314197,1.36505,3.06036
4,68,0.10596,0.00112335,1.47108,3.05807
15,83,0.220551,0.00168547,1.64994,3.05594
8,64,-0.271828,0.00103203,1.42067,3.05562
12,106,0.00253835,8.30E-05,1.41754,3.05351
9,79,-0.18522,0.000233947,1.5803,3.05193
11,104,-0.0046127,0.00014899,1.3694,3.05181
14,105,0.00562741,0.000499532,1.49939,3.04941
20,70,-0.164803,0.00103858,1.55489,3.04777
4,5,0.0078589,1.60E-06,1.65494,3.04771
9,43,0.114857,0.00419817,1.57615,3.04459
9,44,0.707517,0.00718835,1.51644,3.04352
14,73,-0.30913,0.00210562,1.69411,3.04051
22,39,-0.207318,0.00424204,1.4089,3.0398
6,6,0.00085738,4.21E-06,1.65304,3.03956
3,4,-0.00290295,1.65E-06,1.65484,3.03912
8,4,0.00379621,1.27E-06,1.67481,3.03677
8,94,0.322827,0.00218777,1.31676,3.03658
11,84,-0.0675414,0.00131081,1.66292,3.03556
9,2,-0.000104082,1.25E-06,1.66513,3.0353
8,5,0.00123518,1.17E-06,1.66968,3.03402
6,9,-0.00594709,1.14E-05,1.65932,3.03391
20,59,-0.11772,0.00175206,1.26951,3.03385
13,25,-0.0149246,0.000142666,1.58657,3.03223
10,21,0.224805,4.93E-05,1.63887,3.03126
14,106,0.000834083,0.000374051,1.49311,3.02999
0,78,-0.468985,0.00037432,1.69921,3.02941
5,6,0.00978475,2.61E-06,1.64348,3.02397
6,89,0.777531,0.00176564,1.35626,3.02181
22,14,-0.0025182,1.53E-05,1.68413,3.0209
21,3,0.0102147,1.21E-06,1.67795,3.01991
18,93,-0.287282,0.00638334,1.26805,3.01336
20,96,0.194072,0.00450194,1.33615,3.01292
3,5,-0.00365942,1.44E-06,1.64713,3.01034
8,6,-0.00556962,2.01E-06,1.64873,3.00834
19,102,-0.0430756,0.00018833,1.47898,3.00697
13,41,0.0297373,0.00228438,1.68407,3.00666
12,74,-0.265972,0.00396574,1.70097,3.00518
11,18,-0.456971,0.000126946,1.6504,3.00215
16,94,-0.218765,0.00417791,1.51093,3.0012
11,20,-0.865888,0.000178044,1.62782,3.00023
7,27,-0.658398,0.00120003,1.46226,2.9995
22,3,-0.00248727,4.49E-07,1.66349,2.9995
4,6,0.00830631,1.42E-06,1.63468,2.99939
0,57,0.339491,0.00145962,1.33614,2.99916
2,4,-0.0020557,1.09E-06,1.63832,2.99896
14,108,-0.00104447,0.000233184,1.47469,2.99776
14,107,0.00229999,0.000311353,1.47532,2.9969
9,54,0.161577,0.00717013,1.26109,2.99679
1,4,-0.00052843,6.98E-07,1.64379,2.99603
7,9,-0.0012346,6.31E-06,1.64457,2.99585
3,63,0.0641833,0.000160929,1.39835,2.9946
15,108,0.0010935,0.000281576,1.49036,2.99383
13,108,-0.00253483,0.000127632,1.44357,2.99303
9,3,-0.00934426,1.24E-06,1.65622,2.99111
3,6,-0.0105224,9.11E-07,1.63424,2.99024
1,66,-0.0034011,0.000354262,1.48485,2.98987
4,7,-0.0125845,2.57E-06,1.62962,2.98798
18,49,0.487476,0.00148093,1.23696,2.98779
21,49,-0.0331083,0.00115573,1.45584,2.98636
21,58,0.209994,0.000863193,1.28661,2.98611
7,79,-0.0979622,0.0006913,1.52292,2.98526
18,99,-0.245451,0.000918088,1.47178,2.98472
8,13,0.00499694,1.56E-05,1.64895,2.98429
5,84,-0.228984,0.00206132,1.39937,2.98311
3,80,-0.725795,0.00029894,1.56223,2.98301
11,22,-0.52203,2.28E-05,1.60177,2.98218
0,5,0.00527324,5.55E-07,1.64335,2.98177
17,75,0.0675951,0.00204517,1.41559,2.98135
5,7,-0.0130153,3.10E-06,1.62731,2.98093
12,44,0.0140383,0.000715401,1.69676,2.97872
8,7,0.00116227,2.87E-06,1.63025,2.9776
2,66,0.304542,0.000584212,1.40922,2.9763
6,14,0.0393334,7.96E-06,1.63068,2.976
3,77,-0.132394,0.000544021,1.47739,2.97596
21,63,0.668537,0.00036076,1.46047,2.97535
21,4,-0.000204593,1.04E-06,1.64431,2.97259
9,5,0.000809014,1.71E-06,1.64817,2.97136
19,53,0.271258,0.00181363,1.28937,2.97005
18,101,0.0440719,0.00038481,1.47936,2.96927
4,8,-0.0201888,1.83E-06,1.63041,2.96788
14,109,0.00104867,0.000208825,1.45816,2.96559
8,8,-0.000710867,2.68E-06,1.63847,2.96513
3,57,-0.403034,0.00113722,1.3462,2.96237
7,13,-0.00329751,2.18E-05,1.62015,2.95927
19,103,-0.025813,0.000176388,1.4668,2.95875
15,107,0.00425299,0.000329157,1.48125,2.95733
2,5,0.00240954,5.02E-07,1.62173,2.95711
8,9,0.000175865,5.57E-06,1.64202,2.95663
3,7,-0.00845692,7.79E-07,1.62095,2.9552
19,80,0.0199426,0.00251192,1.36732,2.95343
3,8,-0.0164468,4.26E-07,1.63198,2.95337
22,4,0.00925025,9.90E-07,1.62493,2.95322
12,17,-0.630943,1.73E-05,1.64222,2.95189
15,109,-0.00205025,0.000272424,1.46462,2.95149
9,23,-0.0561839,8.48E-05,1.64568,2.95046
15,84,-0.00893686,0.00252086,1.60361,2.94867
2,15,0.0300058,3.12E-05,1.62554,2.94813
6,77,0.890885,0.000684203,1.44226,2.94677
15,78,-0.147493,0.00260128,1.62018,2.94509
18,80,0.756785,0.00176299,1.35313,2.93954
0,6,0.0130195,5.45E-07,1.62609,2.9383
20,102,-0.00727723,0.000538842,1.43535,2.93806
19,81,-0.173203,0.0027549,1.41398,2.93746
20,1,-0.000615248,1.24E-06,1.63685,2.93737
15,106,0.00624134,0.000392476,1.4799,2.93594
5,8,-0.0170374,6.05E-06,1.61312,2.93569
0,66,0.000327764,0.000130066,1.49713,2.93406
3,76,0.0905564,0.000559383,1.43693,2.93106
8,74,-0.0526974,0.000475982,1.42462,2.93031
8,18,-0.175027,0.000231211,1.61961,2.92993
13,109,0.000986526,0.000105464,1.42556,2.92934
9,6,-0.00247905,1.09E-06,1.6165,2.9284
2,6,0.00278287,3.49E-07,1.60642,2.92733
1,7,-0.00155898,3.94E-07,1.61593,2.92696
0,49,0.545845,0.00185629,1.32542,2.92572
20,2,-0.00325747,1.34E-06,1.63449,2.92564
1,63,-0.0188222,0.000289828,1.46218,2.92536
1,6,-0.00794068,3.15E-07,1.60875,2.92491
9,4,0.00708596,2.58E-06,1.6203,2.92455
12,107,-0.00725549,6.83E-05,1.37504,2.92334
22,7,-0.00693422,1.04E-06,1.62546,2.92125
1,5,-0.00150423,4.63E-07,1.60411,2.92029
0,7,-0.011025,1.22E-06,1.61584,2.91993
15,105,0.00819656,0.000473262,1.47319,2.91824
19,92,-0.888639,0.00508763,1.2687,2.91578
21,100,0.00587923,0.00160797,1.39338,2.91554
1,75,0.350619,0.000300275,1.51547,2.91516
12,24,-0.118407,6.09E-05,1.5442,2.91489
4,64,0.0300237,0.000174113,1.35058,2.91488
18,77,-0.987322,0.00213004,1.33625,2.91223
7,57,0.407557,0.00124506,1.2772,2.91041
17,104,0.00355857,0.000239561,1.47483,2.91018
9,64,-0.491809,0.00108858,1.41286,2.91013
9,82,0.200413,0.000559292,1.50351,2.9098
17,46,0.089503,0.000455249,1.50807,2.90756
21,103,-0.0079628,0.00109539,1.43607,2.90704
4,50,0.0366639,0.001875,1.39722,2.90627
22,6,-0.00153137,5.92E-07,1.61417,2.90513
1,8,-0.0047099,9.93E-07,1.6143,2.90408
17,79,-0.189694,0.00251623,1.37764,2.90141
16,107,0.00311938,0.000280318,1.46618,2.9
14,79,-0.255913,0.00287017,1.66501,2.89962
13,83,-0.239073,0.00169303,1.64837,2.8992
8,10,0.00605028,1.08E-05,1.61447,2.89762
20,103,-0.0176956,0.000423356,1.42398,2.89751
5,77,0.169291,0.00107581,1.42558,2.89663
21,5,-0.00146021,1.41E-06,1.60797,2.89529
2,14,-0.061467,4.66E-06,1.60111,2.89457
6,72,0.329986,0.000845695,1.35023,2.8933
16,35,0.102369,0.000265363,1.41094,2.89297
8,65,-0.145923,0.000591406,1.38952,2.89289
18,0,7.92034,8.03E-06,1.6235,2.89269
5,13,0.0106222,2.10E-06,1.58902,2.89125
10,1,0.0034107,2.73E-06,1.61202,2.89062
21,9,-0.00301961,5.70E-06,1.63281,2.88855
9,8,-0.00431925,3.67E-06,1.61087,2.88697
21,102,-0.0098064,0.00141142,1.40535,2.88676
8,71,0.109891,0.000593291,1.50992,2.88592
11,42,-0.62233,0.00391896,1.54372,2.88579
22,5,0.00129048,6.72E-07,1.59311,2.88413
19,95,0.0788548,0.00469806,1.28513,2.88235
22,66,0.384314,7.60E-05,1.39929,2.88103
18,82,-0.701222,0.00180874,1.35305,2.88074
6,11,-0.00816752,5.93E-06,1.59866,2.88045
11,91,0.00268888,0.0026356,1.49422,2.88005
9,9,-0.00517882,6.70E-06,1.6089,2.87951
11,105,-0.0145355,0.000121416,1.31307,2.87786
15,70,0.0505957,0.00346892,1.54675,2.87782
14,110,0.00120052,0.000168597,1.42361,2.87712
1,72,-0.022742,0.000452976,1.47046,2.87659
14,71,-0.180395,0.00895302,1.4831,2.87595
2,8,-0.0124184,2.40E-07,1.59773,2.87435
7,10,0.00373101,1.08E-05,1.59121,2.87227
20,3,0.00203768,1.40E-06,1.61272,2.87201
1,69,0.242146,0.000252889,1.39454,2.87118
22,19,0.358012,0.000200173,1.63229,2.87114
2,7,-0.00450662,2.96E-07,1.58303,2.87102
19,54,-0.590456,0.0023801,1.23957,2.87019
4,55,-0.442339,0.000726333,1.46537,2.86921
6,12,-0.0262082,7.89E-06,1.58836,2.86877
20,4,-0.00142108,1.20E-06,1.6136,2.86836
3,13,-0.0320523,3.08E-06,1.57858,2.86804
2,43,-0.509164,0.00213393,1.4277,2.8677
10,2,0.00201908,2.46E-06,1.59143,2.86717
7,64,0.371325,0.0014071,1.3018,2.86633
2,74,0.507161,0.000276071,1.43329,2.86228
21,10,-0.000312772,1.10E-05,1.6156,2.86102
21,76,-0.0137947,0.0014977,1.55142,2.86071
19,15,0.00220238,4.15E-05,1.64109,2.85884
20,77,-0.220396,0.00351931,1.52885,2.85781
16,105,0.010018,0.000320692,1.46451,2.85734
21,6,-0.00295844,1.71E-06,1.5994,2.85684
16,108,0.00371545,0.000267711,1.43493,2.85635
21,7,-0.00222672,2.40E-06,1.60483,2.85372
22,60,-0.358741,0.00188792,1.2976,2.8535
20,52,0.229287,0.000743465,1.30492,2.85324
4,13,0.0374716,2.19E-06,1.5681,2.85321
8,86,0.248729,0.00306146,1.3295,2.85273
15,110,-0.000734117,0.000212929,1.42985,2.85163
21,101,-0.0304012,0.00160212,1.37636,2.8511
16,106,0.00557617,0.000313166,1.45577,2.85104
9,7,0.00647369,2.53E-06,1.57769,2.84919
21,8,0.00127594,4.87E-06,1.60587,2.8463
1,98,0.400041,0.00675002,1.44181,2.84608
11,45,-0.0643621,0.000519182,1.61948,2.8452
22,10,-0.00721989,5.68E-06,1.59262,2.8438
22,9,-0.00948467,3.40E-06,1.59009,2.84352
16,109,-0.00197852,0.00024935,1.43029,2.843
19,40,0.843347,0.00248387,1.19914,2.84188
16,27,0.152535,0.00132775,1.38902,2.84181
10,3,-0.0106382,7.04E-07,1.58095,2.84015
20,6,-0.00162077,4.03E-06,1.60547,2.83861
0,14,0.0280521,1.62E-05,1.58704,2.83859
20,5,0.000921072,2.01E-06,1.59741,2.83793
4,58,0.262927,0.000512357,1.34444,2.83711
0,67,-0.00259192,0.000130144,1.42684,2.83565
1,9,-0.0155044,1.42E-06,1.57576,2.83444
15,22,0.0853221,4.69E-05,1.5192,2.83344
18,54,-0.051382,0.0008859,1.12873,2.83116
13,110,-0.00385744,9.25E-05,1.38869,2.83009
17,90,-0.175208,0.00824985,1.22241,2.82932
10,101,-0.0424071,0.000495183,1.29944,2.82433
10,74,0.0166308,0.0018752,1.41286,2.82362
5,9,-0.000928617,4.61E-06,1.5592,2.82331
0,9,-0.0128531,3.09E-06,1.56828,2.82299
9,10,0.0011049,6.96E-06,1.58651,2.8228
14,112,0.00045558,0.000146655,1.42147,2.8222
1,19,0.0281771,8.21E-05,1.6144,2.82061
11,30,-0.901364,0.000153361,1.81675,2.82042
10,98,0.219122,0.00250569,1.19693,2.82035
8,11,0.000127878,1.30E-05,1.57528,2.81975
20,7,-0.00099877,4.09E-06,1.59867,2.81823
22,8,0.00767611,2.47E-06,1.57482,2.81705
12,108,0.00264654,6.39E-05,1.34048,2.81695
0,8,0.015973,2.11E-06,1.56178,2.81586
20,100,-0.210753,0.000838451,1.37519,2.81573
20,9,-0.000925063,1.09E-05,1.60213,2.81232
8,12,0.0148876,9.63E-06,1.57229,2.81148
1,15,0.0568058,1.55E-05,1.56495,2.81099
14,111,-0.00198308,0.000139016,1.41721,2.81074
18,104,-0.00809744,0.000175203,1.42486,2.80859
6,62,-0.00635048,0.00103366,1.33527,2.80755
10,8,-0.00455947,2.33E-06,1.58255,2.80724
17,88,-0.119909,0.00662697,1.21935,2.80713
7,40,0.0362689,0.0157558,1.35808,2.8061
10,20,-0.119635,9.04E-05,1.54004,2.80548
6,85,-0.288054,0.0067559,1.20027,2.80462
21,15,0.0233285,5.79E-05,1.57106,2.80436
20,78,0.376947,0.00286171,1.44571,2.80258
11,23,-0.244804,2.32E-05,1.495,2.80233
22,67,0.228015,0.000133328,1.34635,2.80097
2,63,-0.431083,0.000437032,1.36795,2.80083
15,44,-0.0361694,0.000406622,1.52396,2.79933
9,11,-0.0167272,8.53E-06,1.56888,2.79912
22,78,-0.783181,0.000562286,1.57975,2.79731
19,14,-0.00797402,3.71E-05,1.6028,2.7945
10,5,0.000117367,1.18E-06,1.56399,2.79407
0,10,-0.0074201,3.55E-06,1.56133,2.79351
20,8,-0.000471306,6.76E-06,1.58799,2.79327
2,9,0.00410444,5.87E-07,1.55589,2.79313
7,86,0.356134,0.00473675,1.20902,2.79302
12,18,0.234203,7.05E-05,1.5495,2.79246
16,110,-0.0021488,0.000227941,1.41523,2.79245
21,78,-0.0905338,0.00140031,1.57098,2.79219
15,45,-0.993086,0.000352742,1.58768,2.79186
20,16,-0.469519,5.62E-05,1.59799,2.7907
7,80,0.516872,0.0013399,1.36782,2.78913
20,10,-0.00164566,1.55E-05,1.58376,2.78841
21,11,-0.00877336,1.45E-05,1.57588,2.78755
0,69,-0.103748,0.000188032,1.35444,2.78678
16,30,0.506654,0.000342252,1.37334,2.78571
21,48,-0.56002,0.00272251,1.47256,2.78486
18,53,-0.183626,0.00114121,1.11926,2.7845
9,20,0.0696269,0.000171616,1.53993,2.78235
19,70,0.198691,0.00220789,1.43796,2.7821
22,101,0.0032327,0.00331895,1.34281,2.78209
20,91,-0.0851145,0.00971751,1.13039,2.77844
21,56,-0.146751,0.00173633,1.23398,2.77786
10,6,-0.0034044,1.71E-06,1.55248,2.77651
10,92,0.294385,0.0016873,1.2896,2.77615
10,4,0.00666823,1.55E-06,1.54787,2.77453
3,9,-0.00887177,3.42E-07,1.54166,2.77403
0,47,0.61325,0.00150023,1.3463,2.77233
13,111,-0.00171409,8.10E-05,1.38218,2.77088
20,94,-0.209236,0.00595695,1.16554,2.77052
4,9,-0.00250894,1.55E-06,1.53401,2.7694
9,73,0.141077,0.000754241,1.34263,2.76895
0,104,0.00207721,0.00019612,1.25634,2.76835
15,111,1.03E-05,0.000186812,1.3963,2.76646
6,13,0.00192977,7.87E-06,1.53305,2.76618
22,11,-0.00943833,7.20E-06,1.55893,2.76589
21,104,0.00294365,0.000888801,1.38497,2.76489
1,104,-0.00124482,0.000197242,1.25449,2.76355
10,82,0.168861,0.000556284,1.45692,2.76161
22,56,-0.0129093,0.00309492,1.18324,2.76111
14,41,-0.147662,0.00079299,1.52106,2.75913
11,74,-0.0507534,0.00318204,1.513,2.75716
20,101,0.0274226,0.000785464,1.34966,2.75428
22,49,-0.267111,0.00192539,1.28265,2.75324
4,17,0.0489044,2.22E-05,1.56645,2.75232
10,7,0.00922528,2.46E-06,1.54886,2.75199
10,9,0.00221782,4.30E-06,1.54241,2.75063
11,0,9.57576,1.81E-05,1.5385,2.74849
12,20,0.290312,0.000238774,1.48746,2.7426
11,3,-0.000154839,8.62E-07,1.54313,2.74152
12,81,0.17052,0.00386174,1.50419,2.74057
19,6,-0.00106762,6.04E-06,1.56349,2.74055
11,2,0.00398268,2.69E-06,1.54616,2.73891
14,99,0.082779,0.000743263,1.36181,2.73743
2,78,0.589091,0.00027432,1.40929,2.73659
1,10,0.0110601,1.21E-06,1.53374,2.73622
11,1,-0.0100939,3.52E-06,1.54735,2.73478
22,43,-0.0417625,0.00464087,1.24032,2.73364
9,19,-0.21781,0.000243737,1.52332,2.73316
15,112,0.00017474,0.0002032,1.39723,2.73272
7,18,-0.0814792,0.00025333,1.53553,2.73257
5,10,0.00946405,3.54E-06,1.52353,2.73193
20,11,-0.00123736,1.85E-05,1.54908,2.73124
5,21,-0.404077,1.55E-05,1.61637,2.72896
13,112,0.00276122,6.34E-05,1.35763,2.72881
8,88,0.0659115,0.00128186,1.2433,2.72843
9,16,0.487451,0.00026424,1.50733,2.72802
14,113,0.000404629,0.000124079,1.37879,2.72713
19,5,-1.46E-05,6.01E-06,1.55562,2.72406
21,70,-0.108715,0.00059342,1.37292,2.72348
12,109,0.0105311,5.42E-05,1.30895,2.72323
6,67,-0.0841345,0.000318972,1.27821,2.72255
8,52,-0.239176,0.00298624,1.20476,2.72128
19,77,-0.0812549,0.00302742,1.34498,2.72049
4,84,-0.28318,0.000510795,1.41443,2.71762
11,6,-0.00703416,1.55E-06,1.53547,2.7154
14,43,-0.335885,0.000734596,1.65458,2.71517
9,12,-0.00831751,7.18E-06,1.53198,2.71372
17,33,0.29145,0.000631236,1.31399,2.71332
17,19,0.564634,0.000125289,1.51274,2.71244
1,77,0.00622138,0.00028226,1.45896,2.71184
8,59,-0.0666665,0.00204577,1.24759,2.71065
19,13,-0.0056188,3.12E-05,1.55528,2.71033
15,113,-0.00179368,0.000174274,1.38702,2.70958
20,56,0.149624,0.00129244,1.17898,2.70858
0,16,0.226801,0.000117096,1.54073,2.70734
19,61,-0.365771,0.000418899,1.18419,2.70627
18,34,-0.144393,0.00109005,1.33256,2.70585
9,57,0.136725,0.00133868,1.3301,2.70576
11,106,0.000351601,9.58E-05,1.25714,2.70572
8,93,-0.10879,0.00501335,1.15696,2.70556
14,114,0.00015974,0.000122985,1.38154,2.70482
10,76,0.440993,0.00101552,1.4009,2.70345
12,77,-0.151492,0.00481289,1.47176,2.70316
11,7,0.00678954,1.62E-06,1.53813,2.70302
7,21,-0.0188526,9.15E-05,1.52839,2.70091
1,11,-0.00962825,9.37E-07,1.51715,2.70027
22,73,-0.346862,0.000926525,1.38149,2.69942
11,5,0.000321542,6.17E-07,1.5199,2.69937
0,11,0.00491762,2.42E-06,1.51959,2.69854
19,104,-0.0313201,0.000183594,1.36033,2.6977
10,10,-0.00646422,6.41E-06,1.51483,2.69668
19,7,0.00063936,6.64E-06,1.53982,2.69663
