x,y,Gauss_Curvature,OSI,TAWSS [pa],WSS [pa]
14,6,0.00939467,1.46E-06,1.73303,3.23655
16,99,0.0767918,0.00139397,1.62463,3.2346
5,63,0.67437,0.000257212,1.45767,3.23142
20,37,-0.387926,0.00198527,1.68581,3.23017
15,98,-0.493438,0.000926994,1.63432,3.229
12,19,0.573031,0.000189173,1.75513,3.22512
10,1,-0.000782327,1.02E-05,1.73668,3.22322
5,44,1.39983,0.0193578,1.3296,3.22159
15,4,-0.00767985,1.49E-06,1.72151,3.21699
15,96,-1.09416,0.000241689,1.59458,3.21665
9,76,-1.02377,0.000265095,1.51243,3.21608
12,5,-0.00271615,4.39E-07,1.71721,3.2154
1,74,-0.443663,0.000316553,1.56203,3.21537
22,72,-0.0656267,0.000647086,1.63806,3.21489
18,82,-0.0586784,0.00189298,1.52484,3.21449
19,34,-0.0707138,0.000757164,1.66301,3.21344
18,16,-0.127673,6.28E-05,1.80253,3.2036
14,106,0.0124604,0.000107969,1.50427,3.20155
15,81,-0.761568,0.00295246,1.73739,3.2003
8,82,0.0153256,0.000318274,1.55581,3.19853
12,31,-0.203024,0.000178569,2.05858,3.19376
18,37,-0.418031,0.000701151,1.68705,3.19287
2,99,-0.310761,0.00609924,1.53548,3.18893
11,3,-0.00505432,2.72E-06,1.70593,3.18874
20,95,-0.290729,0.00426873,1.33543,3.18822
6,22,0.145603,1.90E-05,1.72493,3.18757
21,50,-0.01418,0.003224,1.50621,3.18755
12,22,0.185556,2.44E-05,1.69846,3.18695
0,67,0.150103,5.24E-05,1.50586,3.18568
17,1,0.0141547,9.86E-06,1.71207,3.18269
10,44,-0.452508,0.00205003,1.67487,3.18208
13,15,-0.0141251,9.44E-05,1.73366,3.17675
21,105,-0.0217585,0.000213283,1.56019,3.17321
14,7,-0.0119028,5.99E-07,1.69825,3.17282
17,12,-0.0204726,1.99E-06,1.71244,3.1718
18,12,-0.00545507,1.29E-06,1.73033,3.1709
13,6,0.00084288,5.13E-07,1.69824,3.16885
14,12,0.00870333,1.08E-05,1.70259,3.16785
15,12,-0.00736635,2.21E-05,1.69889,3.16718
17,108,0.000843331,0.000497501,1.59525,3.16611
1,48,-0.60413,0.0482894,1.55609,3.16391
5,42,1.0012,0.0187203,1.17679,3.15919
9,41,2.09248,0.00423495,1.52292,3.15572
15,111,0.000901921,0.000146942,1.54168,3.15462
17,35,-0.906707,0.000873785,1.58052,3.15365
16,12,-0.0282014,9.11E-06,1.69178,3.15208
14,94,-0.159171,0.00302043,1.67945,3.1514
16,111,0.00150444,0.000321771,1.56149,3.14674
10,2,-0.00642263,1.15E-05,1.69741,3.14137
21,13,0.0041316,5.19E-06,1.74972,3.1374
16,2,0.000581148,5.17E-06,1.67401,3.13362
13,14,-0.0694546,3.07E-05,1.70309,3.13129
12,6,0.000739864,4.31E-07,1.67799,3.12535
13,7,0.00540846,5.40E-07,1.68078,3.12516
10,59,-0.0700315,0.00108633,1.41145,3.1251
0,62,-1.51773,0.00149697,1.3818,3.12461
9,64,0.326673,0.00175103,1.40365,3.11981
22,80,0.722834,0.00210272,1.63484,3.11949
2,79,-2.01992,0.000274311,1.68381,3.1182
11,4,0.0085361,2.61E-06,1.68373,3.11374
5,73,-0.343856,0.000670437,1.51994,3.11302
8,60,0.322319,0.000692532,1.29273,3.11298
17,14,-0.139806,3.34E-06,1.69658,3.11088
16,46,-1.16523,0.00026683,1.66527,3.10958
17,110,0.00050551,0.00038818,1.55633,3.10938
8,18,-0.00192577,8.54E-05,1.69625,3.10936
12,91,0.152989,0.0023059,1.6156,3.1071
5,41,-1.78551,0.02915,1.09994,3.10339
13,104,0.00892368,0.00017645,1.42785,3.10208
2,18,-0.0266494,0.000108137,1.76959,3.10173
12,103,-0.0237437,0.000331247,1.41949,3.09968
14,8,0.00128374,6.14E-07,1.65699,3.09917
17,47,-2.24614,0.000352968,1.71356,3.09804
0,69,0.448089,0.000144333,1.44353,3.09758
11,77,-0.0568041,0.0014191,1.50718,3.09556
12,8,0.00337469,3.57E-07,1.67237,3.09437
13,8,-0.00217824,1.16E-06,1.6616,3.08789
2,70,-0.646016,0.000105181,1.5195,3.08707
3,19,-0.0732128,6.37E-05,1.74955,3.08654
19,1,-0.00152651,1.77E-05,1.68682,3.08536
11,75,-0.0064415,0.00134648,1.46236,3.07929
21,58,-0.732442,0.00127515,1.34777,3.07841
12,7,0.00346324,4.04E-07,1.66239,3.07827
13,9,0.00364869,6.92E-07,1.65802,3.0749
18,2,-0.000353882,1.10E-05,1.67558,3.07482
0,44,-1.00011,0.00359448,1.46261,3.07198
11,5,0.00601158,1.79E-06,1.65608,3.07181
13,13,-0.0147911,8.81E-06,1.6658,3.07158
16,85,-0.11678,0.00329614,1.71119,3.06914
15,5,-0.00278851,2.22E-06,1.64455,3.06895
17,95,-0.547956,0.00402798,1.59973,3.06646
2,17,-0.00391502,0.000228265,1.72065,3.06231
19,81,0.220533,0.00162955,1.42443,3.06042
10,80,-0.0791997,0.000303885,1.60386,3.05858
7,42,-0.444907,0.0139323,1.33586,3.05792
5,67,0.0509958,0.000145291,1.38914,3.05749
14,107,-0.00764192,8.35E-05,1.44223,3.05678
10,96,-0.467683,0.00304477,1.37074,3.05639
19,12,0.0066864,1.90E-06,1.69461,3.05578
4,45,0.212372,0.0116545,1.45637,3.05206
10,3,-0.00368873,5.48E-06,1.65656,3.05119
18,15,-0.0993176,5.09E-06,1.69503,3.0502
15,112,0.00288784,0.000122045,1.49784,3.04796
14,86,-0.202429,0.00184327,1.70543,3.04624
10,25,-0.785927,0.00521829,1.69827,3.04583
17,2,-0.0067368,7.94E-06,1.64686,3.04574
12,46,-0.0680371,0.000521941,1.70401,3.04558
22,102,-0.129517,0.000857939,1.45982,3.04527
14,11,0.00952574,3.30E-06,1.6427,3.04485
11,84,-0.4787,0.000545852,1.52547,3.04178
0,14,-0.0477681,2.66E-05,1.73035,3.03791
11,6,-0.00866191,2.52E-06,1.64292,3.03765
13,11,0.0059306,1.14E-06,1.64476,3.03723
2,72,-0.0606599,0.00014309,1.44296,3.03713
13,10,0.00266308,6.11E-07,1.64563,3.03709
0,104,0.0080706,0.00126157,1.48286,3.03607
18,98,0.976882,0.00640733,1.53212,3.0343
12,9,-0.000951413,9.61E-07,1.63935,3.03113
12,10,-0.00480569,1.17E-06,1.64691,3.03105
15,113,0.000188497,0.000109353,1.50565,3.03072
8,19,-0.241156,5.83E-05,1.66287,3.03056
1,99,-0.313911,0.00655401,1.51289,3.02882
21,81,-0.755341,0.00151835,1.43766,3.02798
6,60,0.145377,0.000932607,1.43098,3.02603
0,15,-0.0474883,0.000102033,1.72639,3.02537
16,3,-0.00165602,2.80E-06,1.62376,3.02495
13,86,0.0700601,0.00164807,1.64912,3.02141
16,14,-0.195439,1.86E-05,1.64589,3.02011
18,108,0.00151364,0.000365057,1.53891,3.01889
16,43,-1.15526,0.000541181,1.71678,3.01757
5,70,0.11646,0.00138555,1.53995,3.01536
14,99,2.04134,0.0069625,1.5344,3.01138
8,87,-0.487941,0.0103047,1.29408,3.01105
11,8,0.00608059,7.32E-07,1.63358,3.01081
8,62,-0.0186145,0.00154225,1.34418,3.00954
11,9,-0.00944156,5.86E-07,1.63393,3.00837
13,93,-1.00871,0.00160155,1.55559,3.00579
16,73,-0.138928,0.00375788,1.54465,3.00337
14,9,0.0128666,8.89E-07,1.61621,3.00223
17,83,-0.0384491,0.00291521,1.56424,3.00131
17,28,-0.874009,0.00150425,1.61048,3.0011
11,7,0.000218477,1.17E-06,1.62565,3.00107
13,12,0.0098904,3.12E-06,1.62137,3.00085
4,63,0.488877,0.000496298,1.35764,3.00038
4,67,0.7994,0.00112476,1.4822,2.99675
1,103,-0.0229606,0.00241235,1.46944,2.99606
1,67,-0.439036,8.63E-05,1.53091,2.99196
10,73,0.0404533,0.000763328,1.54623,2.99139
12,21,0.590752,4.17E-05,1.61727,2.98952
19,2,-0.00194551,1.06E-05,1.64444,2.98788
21,39,0.536411,0.0117261,1.27617,2.98623
9,53,0.0293545,0.00233972,1.29894,2.98487
17,111,0.00197289,0.000362043,1.50069,2.98442
14,10,0.00611535,1.60E-06,1.61589,2.98397
18,109,0.00208334,0.000352089,1.52608,2.9839
17,85,0.11799,0.0020305,1.54195,2.98277
14,108,0.00457792,6.51E-05,1.41852,2.9814
12,11,-0.00785481,8.51E-07,1.62304,2.98096
10,4,0.000728349,4.73E-06,1.62611,2.97896
15,11,-0.000519192,7.71E-06,1.60666,2.97858
18,42,1.28064,0.000925674,1.36574,2.97838
13,100,-0.430912,0.00190659,1.28947,2.97628
20,56,0.610063,0.00213128,1.3212,2.97371
18,3,0.000395544,8.62E-06,1.62592,2.97363
8,68,-0.136178,0.000476126,1.47616,2.97361
11,10,-0.0144481,1.77E-06,1.62598,2.97195
6,61,-0.0234945,0.000648231,1.376,2.971
19,41,-0.408803,0.00241348,1.29716,2.97035
13,94,0.140906,0.00286226,1.53869,2.97007
4,80,1.11916,0.00025712,1.51559,2.96481
15,45,-0.868411,0.000409822,1.79062,2.96426
15,6,-0.00575383,2.11E-06,1.59569,2.96349
7,23,-0.929342,8.45E-05,1.59769,2.96163
15,85,-0.375266,0.00166838,1.65809,2.95932
16,114,0.00449259,0.000216772,1.49125,2.95913
18,110,0.000401489,0.000318541,1.49876,2.95588
20,1,-0.000405736,1.47E-05,1.64045,2.95563
18,83,-0.327251,0.00261362,1.43249,2.95367
0,74,0.123184,0.000984697,1.53577,2.95272
20,12,0.0155739,2.97E-06,1.6553,2.95254
20,106,-0.0282565,0.00014227,1.47647,2.95109
8,79,0.841867,0.000930249,1.42306,2.95067
7,75,0.301441,0.00352353,1.43406,2.94876
22,45,1.32342,0.0051834,1.35386,2.94607
22,78,-0.0614366,0.00273952,1.58343,2.94533
11,73,-0.318099,0.00544323,1.51049,2.94257
22,105,-0.0128063,0.000506057,1.45856,2.94217
6,77,-0.565391,0.000460203,1.47576,2.94213
19,107,0.00766051,0.000251595,1.4928,2.94027
4,77,0.191403,0.000526944,1.49821,2.94023
17,3,0.0019792,6.47E-06,1.5933,2.93878
22,51,0.0802921,0.000691934,1.458,2.93659
19,51,0.0627918,0.00122872,1.24493,2.93309
16,4,0.00290598,3.02E-06,1.57976,2.93297
22,13,0.025704,6.12E-06,1.65619,2.93197
12,23,0.183515,6.27E-05,1.56531,2.93176
10,84,0.31024,0.000725496,1.40599,2.93031
7,21,-0.940556,7.83E-05,1.597,2.92964
21,66,0.948102,0.000163925,1.31051,2.92835
9,83,-0.0179447,0.000858925,1.42123,2.92746
14,109,0.000247348,4.89E-05,1.40283,2.92717
8,78,-0.247125,0.00126142,1.46396,2.92504
8,105,0.00115856,0.000538413,1.44922,2.92345
20,34,-0.521878,0.000549994,1.5666,2.9233
19,84,-0.263893,0.00319393,1.37247,2.92265
10,8,0.00353591,2.05E-06,1.59668,2.92194
21,60,-0.156373,0.00185951,1.26727,2.92048
19,53,0.0635694,0.000714117,1.22907,2.91966
15,114,-0.00184644,9.45E-05,1.46001,2.91528
15,39,-2.76713,0.00837373,1.75376,2.91527
11,48,0.257319,0.00296551,1.65786,2.91371
10,5,-0.00183104,1.07E-05,1.5898,2.91201
10,9,-0.00410561,1.23E-06,1.59244,2.90953
19,3,0.000333646,9.03E-06,1.60906,2.9084
3,49,0.0746327,0.000418586,1.50726,2.90822
18,4,0.00549185,8.58E-06,1.59988,2.90738
6,47,1.47251,0.00345979,1.41789,2.90612
11,86,0.17969,0.000589019,1.48847,2.90601
22,93,-0.254127,0.00883592,1.2373,2.90457
2,62,-2.06794,0.000460923,1.49441,2.9042
20,69,-0.122518,0.000709614,1.49677,2.90287
1,19,-0.0321055,4.07E-05,1.65585,2.90023
18,11,0.00802121,2.64E-06,1.59739,2.89913
13,85,-0.496089,0.00206559,1.57519,2.89433
4,46,1.03008,0.00707147,1.27449,2.8943
15,15,-0.0448127,5.27E-05,1.5859,2.89381
5,78,0.519372,0.000603051,1.43358,2.89249
1,17,-0.100414,0.000249712,1.64856,2.89216
10,7,-0.00773971,2.38E-06,1.58578,2.89177
20,49,0.0518676,0.00240275,1.31674,2.89059
10,89,0.964459,0.0006138,1.32743,2.89024
6,86,-0.19139,0.000480172,1.50368,2.8889
20,2,0.00197094,1.06E-05,1.60872,2.88642
1,65,2.02802,0.000484924,1.44983,2.88534
16,11,0.022624,5.45E-06,1.55965,2.8853
1,100,-0.112289,0.00602417,1.32657,2.88498
8,21,-0.335946,0.000182663,1.54328,2.88363
7,64,-0.145608,0.000696941,1.34994,2.88201
17,38,-0.870628,0.00121356,1.63928,2.88101
15,7,-0.00681398,4.01E-06,1.55002,2.88003
1,75,-0.299935,0.000804061,1.49364,2.87978
16,5,-0.00276043,4.00E-06,1.55833,2.87919
10,10,-0.0267012,1.71E-06,1.58741,2.87894
10,6,0.00939594,2.92E-06,1.57575,2.87872
13,23,-0.674739,4.76E-05,1.55312,2.87559
12,99,-0.268865,0.00271697,1.23272,2.87533
17,11,0.0118058,3.25E-06,1.56404,2.87444
9,17,-0.344814,3.55E-05,1.57678,2.86957
9,1,0.00134136,2.33E-05,1.57506,2.86873
13,74,0.3648,0.00528588,1.49478,2.8669
10,66,-0.382798,0.00101992,1.32358,2.86459
7,68,-0.227942,0.000122751,1.31221,2.86364
15,115,0.000714877,8.26E-05,1.44722,2.86319
18,5,-0.00608928,5.46E-06,1.58194,2.86276
5,75,0.435088,0.000404478,1.4233,2.86198
22,62,0.745336,0.00132922,1.16824,2.8597
17,4,0.00370091,6.31E-06,1.55571,2.85945
17,21,-0.252987,0.00113397,1.65885,2.85838
15,116,0.000439882,8.93E-05,1.45937,2.85816
12,24,-0.587361,6.33E-05,1.54202,2.85663
20,4,0.00256489,4.49E-06,1.59929,2.85377
9,2,0.00101681,1.55E-05,1.57023,2.85197
0,68,1.23439,7.94E-05,1.35023,2.85046
15,10,0.0140471,1.90E-06,1.54643,2.84922
20,3,0.000258589,7.52E-06,1.59122,2.84705
19,11,0.00721314,1.69E-06,1.59334,2.84623
12,25,-0.355767,0.000167233,1.56479,2.84038
16,116,0.00285087,0.000175179,1.44681,2.83804
14,110,0.0123805,4.18E-05,1.36433,2.83316
14,45,0.198123,0.000512721,1.73366,2.83072
18,6,0.00238335,4.77E-06,1.56522,2.82969
19,4,-0.000547938,5.92E-06,1.57147,2.82828
18,111,0.000666808,0.000274726,1.43627,2.82642
10,15,-0.125391,6.96E-05,1.5744,2.82447
19,5,0.000812882,5.46E-06,1.57459,2.82009
11,11,-0.0177831,1.72E-06,1.55492,2.81966
12,12,-0.0059282,3.61E-06,1.5476,2.81942
2,102,-0.0543231,0.00406319,1.41997,2.81788
21,71,-0.656084,0.00149578,1.44693,2.81614
17,114,0.00236629,0.000254693,1.43988,2.8161
20,16,-0.0532484,2.95E-05,1.62197,2.81332
1,20,-0.482367,5.61E-05,1.63407,2.81261
9,3,0.0060718,9.27E-06,1.55656,2.81229
11,76,0.0108746,0.00147233,1.33177,2.81211
3,67,-0.290126,0.000675821,1.42428,2.81104
16,42,-1.145,0.00107126,1.53579,2.81037
13,105,0.0251731,0.000143978,1.30904,2.80997
16,117,0.000664277,0.000174003,1.44696,2.80982
9,9,-0.00626482,1.68E-06,1.56019,2.80947
22,60,0.00796601,0.00123023,1.22104,2.80902
15,8,-0.00711343,2.94E-06,1.51175,2.80749
5,76,-0.345864,0.000455001,1.41147,2.80556
17,115,-0.00193185,0.000247959,1.43036,2.80425
12,13,-0.0479159,2.19E-05,1.55608,2.80422
20,5,0.00251704,3.59E-06,1.57671,2.80316
1,73,-0.243184,0.000154443,1.3617,2.8021
21,12,0.0218136,2.33E-06,1.58686,2.80144
19,67,0.395667,0.000213283,1.36583,2.80134
0,16,-0.770411,0.000229405,1.62234,2.80118
15,9,0.00435613,1.60E-06,1.51534,2.79767
19,57,-0.204702,0.000614691,1.2051,2.79733
8,0,9.63443,5.68E-05,1.56052,2.79486
11,22,2.09569,1.68E-05,1.47558,2.79407
3,68,0.160091,0.000738488,1.36591,2.78982
17,5,-0.00187915,5.34E-06,1.52704,2.78787
12,44,-0.0902264,0.00432909,1.44387,2.78772
6,20,-0.506678,7.31E-05,1.55191,2.78338
16,118,-0.000674687,0.000178143,1.44459,2.78336
15,117,-0.000497921,8.57E-05,1.42612,2.78318
20,7,0.00272643,3.06E-06,1.5753,2.78222
6,49,1.84,0.000921081,1.34441,2.78003
20,6,-0.00314208,3.40E-06,1.57345,2.77961
20,11,0.0181207,1.17E-06,1.57668,2.77838
9,16,-2.53751,3.76E-05,1.56924,2.77807
7,66,-0.436276,0.000595998,1.33086,2.77798
0,13,0.000580975,8.62E-06,1.59456,2.77769
0,51,-0.155964,0.00185193,1.3081,2.77686
17,84,-0.214954,0.00164806,1.44477,2.77573
19,108,0.000790772,0.000238481,1.42276,2.77409
8,31,-2.35321,0.00040993,1.59381,2.77254
19,6,-0.00318227,6.07E-06,1.547,2.77253
2,100,-0.435881,0.00601278,1.28914,2.77199
9,15,2.94191,3.31E-05,1.57064,2.77189
9,5,-0.00339783,1.02E-05,1.54789,2.76946
5,52,-0.148788,0.00243445,1.3457,2.76875
9,10,-0.030403,1.08E-06,1.54509,2.76865
9,8,0.00234383,3.11E-06,1.53642,2.76837
10,85,-1.09886,0.000644652,1.35118,2.76818
17,80,0.013466,0.00203632,1.47258,2.76672
16,6,0.017447,3.14E-06,1.50083,2.76491
10,46,0.687337,0.00921713,1.38859,2.76487
9,4,-0.000587147,9.60E-06,1.53594,2.76388
9,6,-0.00106882,5.10E-06,1.53581,2.76293
19,93,-0.32719,0.00663613,1.28089,2.76183
9,93,-0.847174,0.00173826,1.33858,2.75965
6,39,-1.03711,0.013258,0.987153,2.75927
18,7,-4.37E-05,4.28E-06,1.53396,2.7592
16,96,1.62985,0.000717238,1.36996,2.75913
14,111,-0.0154434,3.76E-05,1.33916,2.75424
21,106,-0.000209224,0.000182921,1.37777,2.75421
1,104,0.00623507,0.00209725,1.38825,2.75382
0,80,-0.154197,0.0010185,1.57075,2.7534
4,18,0.244939,0.00022434,1.58793,2.75294
7,19,-0.590647,7.63E-05,1.53549,2.75237
14,26,-0.548412,0.000231247,1.49502,2.75142
18,112,0.002783,0.000245967,1.41047,2.74958
9,46,-0.0681732,0.00878629,1.356,2.74877
16,10,0.00960755,3.53E-06,1.49598,2.74792
2,69,-0.0599551,0.000228038,1.39597,2.74783
22,95,-0.294146,0.0066602,1.11842,2.74728
16,119,0.00165227,0.000154312,1.43501,2.74727
21,19,-0.675649,6.34E-05,1.58992,2.7468
16,8,0.00988849,3.78E-06,1.49947,2.74574
16,7,-0.0158185,7.19E-06,1.50232,2.74249
18,113,-0.00265241,0.000228141,1.41246,2.74131
1,62,-0.112131,0.000812135,1.32913,2.74038
22,54,-0.116297,0.00193366,1.33379,2.74023
9,7,0.0035996,2.99E-06,1.51811,2.74022
5,71,-1.01194,0.00118933,1.38299,2.74013
19,109,-0.00171838,0.000221957,1.41177,2.73947
12,18,-0.235649,0.000247757,1.49902,2.73618
19,7,-0.00341662,4.42E-06,1.537,2.73592
5,40,1.02825,0.0298809,0.90834,2.73534
6,76,0.641033,0.000709799,1.33711,2.73435
17,116,-0.000985722,0.000209815,1.40265,2.73078
0,105,0.00377529,0.00111104,1.36781,2.73037
18,10,0.00534825,5.89E-06,1.5157,2.72944
16,120,-0.000126934,0.00012482,1.43481,2.72895
2,21,-0.669175,6.86E-05,1.59752,2.72747
19,10,0.00590481,5.51E-06,1.5361,2.7273
20,8,0.00349313,3.39E-06,1.54822,2.72486
17,86,0.509113,0.00335438,1.44407,2.72468
8,16,-1.44529,7.66E-05,1.4756,2.72381
7,57,0.704012,0.00402592,1.25809,2.72324
20,10,0.000887097,1.24E-06,1.55248,2.71815
13,106,0.0142349,0.000122482,1.27011,2.71779
11,101,-0.126143,0.000650556,1.29276,2.71745
18,8,-0.000784163,6.59E-06,1.50935,2.71707
0,73,-0.86486,0.000489163,1.38066,2.71643
3,61,-1.83372,0.000482934,1.36121,2.71634
1,45,0.00724981,0.00370542,1.26168,2.71579
13,83,-0.338262,0.00272417,1.44627,2.71542
21,20,-0.0942855,0.000180594,1.62556,2.71525
20,9,0.00215839,2.04E-06,1.54291,2.7096
12,42,0.247331,0.00577238,1.46131,2.70931
1,44,-0.00924082,0.00498633,1.19994,2.70838
8,20,-0.0427584,8.08E-05,1.49438,2.70529
17,6,0.000753896,4.45E-06,1.48176,2.70293
9,18,0.579731,4.47E-05,1.48385,2.70225
15,118,0.00187671,8.56E-05,1.38963,2.69767
22,0,7.57841,2.11E-05,1.52832,2.6975
10,95,0.33153,0.0063959,1.16189,2.69715
4,20,-0.369644,0.000117742,1.56003,2.69664
19,8,-0.000659342,4.19E-06,1.51634,2.69656
18,114,0.00104375,0.000208762,1.39548,2.69357
17,18,-0.277358,0.000119113,1.50637,2.69355
13,107,-0.0130846,0.000110376,1.26254,2.69143
16,72,0.494957,0.00610326,1.40183,2.69031
14,81,-0.247025,0.00242831,1.50508,2.69013
4,74,0.0615751,0.000433602,1.33762,2.68931
18,9,0.0106381,8.05E-06,1.49718,2.68824
14,112,0.0216768,3.43E-05,1.31963,2.68575
19,9,0.00146879,4.51E-06,1.51363,2.68417
19,110,-0.000281423,0.000218155,1.37924,2.68331
16,9,0.0146674,1.78E-06,1.46327,2.68294
9,77,0.924843,0.000459377,1.33226,2.68171
7,22,-0.486561,2.39E-05,1.44959,2.68111
14,27,0.519574,0.000407542,1.55713,2.67616
8,9,-0.00575361,3.16E-06,1.5024,2.66973
18,48,-0.186874,0.000457241,1.39351,2.66819
6,21,0.664302,3.14E-05,1.51115,2.66772
12,14,-0.333944,6.08E-05,1.49357,2.66763
17,29,0.288248,0.000830961,1.4268,2.66753
3,17,0.289394,6.48E-05,1.53803,2.66397
22,106,0.00268031,0.000408553,1.34378,2.66283
17,10,0.0165731,4.17E-06,1.45745,2.65643
19,52,-1.65245,0.00295162,1.30687,2.65621
13,18,0.243129,0.000256295,1.521,2.65577
11,15,-0.11601,0.000119664,1.47705,2.65447
13,108,-0.0117077,8.64E-05,1.25404,2.6544
8,10,-0.0171849,1.31E-06,1.5022,2.65436
3,55,-0.0859748,0.00827652,1.2974,2.65286
17,8,0.00665642,6.81E-06,1.46191,2.65069
8,8,-0.000731367,4.54E-06,1.48991,2.64859
5,65,-0.380449,0.000143361,1.26235,2.64855
16,79,0.0143712,0.0043054,1.44644,2.64833
1,14,-0.0712881,4.36E-05,1.53851,2.64149
21,82,1.352,0.00278897,1.24295,2.6406
20,107,0.00175223,0.000148508,1.34902,2.6402
17,118,-0.00103023,0.000193326,1.38088,2.63771
10,11,-0.0436908,2.62E-06,1.47112,2.63678
2,68,-0.00114839,0.000321302,1.3657,2.63567
8,6,0.00128012,9.07E-06,1.48779,2.63476
15,43,-0.637061,0.000289557,1.46083,2.63299
17,7,-0.00134807,4.08E-06,1.45402,2.63253
19,69,0.659113,0.00143514,1.36791,2.6318
12,47,-0.284327,0.000368638,1.55334,2.63163
21,1,-0.0045778,1.24E-05,1.48701,2.631
5,62,-0.107676,0.000275626,1.2354,2.63055
8,7,-0.000944392,8.23E-06,1.48017,2.63044
21,11,0.0111464,1.16E-06,1.50938,2.63017
19,111,0.0027439,0.000187319,1.36209,2.62997
15,119,-0.00175512,7.53E-05,1.37051,2.62682
11,14,-0.0429619,0.000121942,1.4658,2.62599
18,115,-0.000127275,0.000204393,1.36456,2.6258
21,2,0.000599757,8.19E-06,1.48714,2.62496
22,12,0.0322446,2.52E-06,1.50502,2.6227
22,58,-0.0482918,0.00163465,1.17013,2.62093
15,73,-0.107787,0.00964888,1.27441,2.61996
18,44,0.563356,0.00219504,1.27512,2.61976
19,56,-0.948192,0.000695914,1.10495,2.61876
10,45,-1.32211,0.00312216,1.38377,2.61867
8,92,1.38132,0.000739929,1.30206,2.61538
3,77,-0.483026,0.000510445,1.39451,2.6147
21,6,-0.0022821,1.11E-06,1.50038,2.61405
21,7,-0.00560892,1.67E-06,1.49974,2.61149
20,81,1.21234,0.00172889,1.22539,2.61148
7,20,0.0607505,5.48E-05,1.45913,2.60963
6,53,0.081036,0.00388441,1.2347,2.60951
21,3,-0.00466683,5.55E-06,1.4823,2.60834
14,113,-0.00221507,3.17E-05,1.29346,2.60679
17,9,0.0155787,5.92E-06,1.43216,2.60661
15,120,-0.000307356,6.55E-05,1.37448,2.60619
0,106,0.0134124,0.000901383,1.32883,2.60549
2,45,-0.15977,0.000775306,1.22543,2.60039
15,121,-0.000643672,6.04E-05,1.37313,2.59935
16,122,-0.00182179,0.000113121,1.37372,2.59926
8,1,0.00427647,3.72E-05,1.46335,2.59823
8,5,-0.000898473,6.85E-06,1.47563,2.59742
19,54,0.149842,0.000958501,1.11116,2.59718
21,5,0.00167737,2.06E-06,1.48133,2.59576
21,4,-0.00689487,3.45E-06,1.47782,2.59503
11,90,-0.906942,0.000681452,1.27355,2.5945
4,81,-0.692974,0.000269895,1.43444,2.59224
17,79,-0.104985,0.00345627,1.37221,2.58979
22,75,-1.05856,0.00238969,1.37441,2.58948
11,43,-1.06157,0.00478127,1.3104,2.58921
7,16,0.715615,0.000315334,1.43129,2.58871
13,109,-0.00324653,6.70E-05,1.23068,2.58822
8,2,-0.00323879,2.86E-05,1.45549,2.58785
1,13,-0.0185091,1.46E-05,1.507,2.58753
15,16,-0.187575,2.39E-05,1.45497,2.58708
21,9,-0.000280449,1.02E-06,1.4867,2.58413
19,83,-0.400244,0.00215335,1.19289,2.58315
7,10,-0.0107106,2.16E-06,1.48711,2.58225
2,103,-0.0535461,0.00305697,1.33105,2.58191
21,8,-0.000573895,1.35E-06,1.48439,2.58144
18,116,-0.000789518,0.0001833,1.3478,2.57929
4,76,-0.683894,0.000381268,1.31519,2.57727
7,9,-0.00275145,5.63E-06,1.4768,2.57417
8,4,0.000499356,1.39E-05,1.45699,2.57255
19,112,-0.00255509,0.000159454,1.33696,2.5699
19,65,-0.446355,0.000303185,1.2272,2.56936
4,56,1.19634,0.0018666,1.23956,2.56895
5,19,-1.23048,0.000115801,1.4431,2.56857
8,3,-0.00214863,2.01E-05,1.44718,2.56841
11,44,2.36702,0.00238716,1.30917,2.56724
1,105,0.00656591,0.00179631,1.31605,2.56625
21,10,0.00224444,1.08E-06,1.48032,2.56532
1,79,-0.297199,0.000403364,1.43165,2.56507
17,122,-0.000884543,0.000152071,1.36191,2.56299
12,104,0.0219287,0.00029507,1.21516,2.56057
9,61,-0.264357,0.00162597,1.14268,2.55943
19,90,-0.121717,0.00813205,1.10208,2.55816
20,77,-0.895379,0.00192504,1.2961,2.55673
7,40,0.314353,0.00815183,1.10716,2.55477
17,44,1.92679,0.000995717,1.31427,2.55415
0,101,0.311424,0.00259396,1.20041,2.5523
14,114,-0.00354007,3.15E-05,1.27928,2.55031
1,21,0.568707,4.47E-05,1.52,2.54969
21,16,-0.221202,8.77E-05,1.50795,2.54883
16,123,0.00308545,0.000103558,1.3592,2.54672
8,63,-0.309287,0.00166141,1.20834,2.54188
21,80,-0.519889,0.00239763,1.18364,2.54154
17,71,0.103186,0.00177072,1.29954,2.54108
0,41,0.0323802,0.0032769,1.22818,2.54013
7,8,0.00220651,9.20E-06,1.45266,2.53979
14,43,-1.78823,0.000854763,1.50046,2.53711
21,61,-0.290764,0.00267865,1.08336,2.5342
16,124,3.88E-05,9.48E-05,1.36447,2.53241
20,64,-0.812341,0.000190295,1.19088,2.53068
9,11,-0.0390706,1.30E-06,1.43829,2.53012
5,57,-0.249267,0.000920675,1.2967,2.52955
9,97,-0.670333,0.000719232,1.27386,2.52703
19,36,-0.662143,0.00313532,1.26236,2.52652
4,79,-1.13296,0.000348726,1.33628,2.52605
10,68,-0.0399172,0.00126558,1.20673,2.52402
